"Year","Month","Day","Period","122_HYDRO_1","122_HYDRO_2","122_HYDRO_3","122_HYDRO_4","122_HYDRO_5","122_HYDRO_6","201_HYDRO_4","215_HYDRO_1","215_HYDRO_2","215_HYDRO_3","222_HYDRO_1","222_HYDRO_2","222_HYDRO_3","222_HYDRO_4","222_HYDRO_5","222_HYDRO_6","322_HYDRO_1","322_HYDRO_2","322_HYDRO_3","322_HYDRO_4"
2020,8,8,203,25.867,25.867,25.867,25.867,25.867,25.867,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,43,43,43,43
2020,8,8,204,25.9,25.9,25.9,25.9,25.9,25.9,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,43.2,43.2,43.2,43.2
2020,8,8,205,25.942,25.942,25.942,25.942,25.942,25.942,27.617,27.617,27.617,27.617,27.617,27.617,27.617,27.617,27.617,27.617,42.833,42.833,42.833,42.833
2020,8,8,206,25.983,25.983,25.983,25.983,25.983,25.983,27.633,27.633,27.633,27.633,27.633,27.633,27.633,27.633,27.633,27.633,42.467,42.467,42.467,42.467
2020,8,8,207,26.025,26.025,26.025,26.025,26.025,26.025,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,27.65,42.1,42.1,42.1,42.1
2020,8,8,208,26.067,26.067,26.067,26.067,26.067,26.067,27.667,27.667,27.667,27.667,27.667,27.667,27.667,27.667,27.667,27.667,41.733,41.733,41.733,41.733
2020,8,8,209,26.108,26.108,26.108,26.108,26.108,26.108,27.683,27.683,27.683,27.683,27.683,27.683,27.683,27.683,27.683,27.683,41.367,41.367,41.367,41.367
2020,8,8,210,26.15,26.15,26.15,26.15,26.15,26.15,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,27.7,41,41,41,41
2020,8,8,211,26.192,26.192,26.192,26.192,26.192,26.192,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,27.717,40.633,40.633,40.633,40.633
2020,8,8,212,26.233,26.233,26.233,26.233,26.233,26.233,27.733,27.733,27.733,27.733,27.733,27.733,27.733,27.733,27.733,27.733,40.267,40.267,40.267,40.267
2020,8,8,213,26.275,26.275,26.275,26.275,26.275,26.275,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,27.75,39.9,39.9,39.9,39.9
2020,8,8,214,26.317,26.317,26.317,26.317,26.317,26.317,27.767,27.767,27.767,27.767,27.767,27.767,27.767,27.767,27.767,27.767,39.533,39.533,39.533,39.533
2020,8,8,215,26.358,26.358,26.358,26.358,26.358,26.358,27.783,27.783,27.783,27.783,27.783,27.783,27.783,27.783,27.783,27.783,39.167,39.167,39.167,39.167
2020,8,8,216,26.4,26.4,26.4,26.4,26.4,26.4,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,38.8,38.8,38.8,38.8
2020,8,8,217,26.358,26.358,26.358,26.358,26.358,26.358,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,39.208,39.208,39.208,39.208
2020,8,8,218,26.317,26.317,26.317,26.317,26.317,26.317,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,39.617,39.617,39.617,39.617
2020,8,8,219,26.275,26.275,26.275,26.275,26.275,26.275,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,40.025,40.025,40.025,40.025
2020,8,8,220,26.233,26.233,26.233,26.233,26.233,26.233,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,40.433,40.433,40.433,40.433
2020,8,8,221,26.192,26.192,26.192,26.192,26.192,26.192,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,40.842,40.842,40.842,40.842
2020,8,8,222,26.15,26.15,26.15,26.15,26.15,26.15,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,41.25,41.25,41.25,41.25
2020,8,8,223,26.108,26.108,26.108,26.108,26.108,26.108,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,41.658,41.658,41.658,41.658
2020,8,8,224,26.067,26.067,26.067,26.067,26.067,26.067,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,42.067,42.067,42.067,42.067
2020,8,8,225,26.025,26.025,26.025,26.025,26.025,26.025,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,42.475,42.475,42.475,42.475
2020,8,8,226,25.983,25.983,25.983,25.983,25.983,25.983,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,42.883,42.883,42.883,42.883
2020,8,8,227,25.942,25.942,25.942,25.942,25.942,25.942,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,43.292,43.292,43.292,43.292
2020,8,8,228,25.9,25.9,25.9,25.9,25.9,25.9,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,27.8,43.7,43.7,43.7,43.7
2020,8,8,229,25.867,25.867,25.867,25.867,25.867,25.867,27.625,27.625,27.625,27.625,27.625,27.625,27.625,27.625,27.625,27.625,43.658,43.658,43.658,43.658
2020,8,8,230,25.833,25.833,25.833,25.833,25.833,25.833,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,27.45,43.617,43.617,43.617,43.617
2020,8,8,231,25.8,25.8,25.8,25.8,25.8,25.8,27.275,27.275,27.275,27.275,27.275,27.275,27.275,27.275,27.275,27.275,43.575,43.575,43.575,43.575
2020,8,8,232,25.767,25.767,25.767,25.767,25.767,25.767,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1,43.533,43.533,43.533,43.533
2020,8,8,233,25.733,25.733,25.733,25.733,25.733,25.733,26.925,26.925,26.925,26.925,26.925,26.925,26.925,26.925,26.925,26.925,43.492,43.492,43.492,43.492
2020,8,8,234,25.7,25.7,25.7,25.7,25.7,25.7,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,26.75,43.45,43.45,43.45,43.45
2020,8,8,235,25.667,25.667,25.667,25.667,25.667,25.667,26.575,26.575,26.575,26.575,26.575,26.575,26.575,26.575,26.575,26.575,43.408,43.408,43.408,43.408
2020,8,8,236,25.633,25.633,25.633,25.633,25.633,25.633,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,43.367,43.367,43.367,43.367
2020,8,8,237,25.6,25.6,25.6,25.6,25.6,25.6,26.225,26.225,26.225,26.225,26.225,26.225,26.225,26.225,26.225,26.225,43.325,43.325,43.325,43.325
2020,8,8,238,25.567,25.567,25.567,25.567,25.567,25.567,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,26.05,43.283,43.283,43.283,43.283
2020,8,8,239,25.533,25.533,25.533,25.533,25.533,25.533,25.875,25.875,25.875,25.875,25.875,25.875,25.875,25.875,25.875,25.875,43.242,43.242,43.242,43.242
2020,8,8,240,25.5,25.5,25.5,25.5,25.5,25.5,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,25.7,43.2,43.2,43.2,43.2
2020,8,8,241,25.533,25.533,25.533,25.533,25.533,25.533,25.083,25.083,25.083,25.083,25.083,25.083,25.083,25.083,25.083,25.083,42.967,42.967,42.967,42.967
2020,8,8,242,25.567,25.567,25.567,25.567,25.567,25.567,24.467,24.467,24.467,24.467,24.467,24.467,24.467,24.467,24.467,24.467,42.733,42.733,42.733,42.733
2020,8,8,243,25.6,25.6,25.6,25.6,25.6,25.6,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,42.5,42.5,42.5,42.5
2020,8,8,244,25.633,25.633,25.633,25.633,25.633,25.633,23.233,23.233,23.233,23.233,23.233,23.233,23.233,23.233,23.233,23.233,42.267,42.267,42.267,42.267
2020,8,8,245,25.667,25.667,25.667,25.667,25.667,25.667,22.617,22.617,22.617,22.617,22.617,22.617,22.617,22.617,22.617,22.617,42.033,42.033,42.033,42.033
2020,8,8,246,25.7,25.7,25.7,25.7,25.7,25.7,22,22,22,22,22,22,22,22,22,22,41.8,41.8,41.8,41.8
2020,8,8,247,25.733,25.733,25.733,25.733,25.733,25.733,21.383,21.383,21.383,21.383,21.383,21.383,21.383,21.383,21.383,21.383,41.567,41.567,41.567,41.567
2020,8,8,248,25.767,25.767,25.767,25.767,25.767,25.767,20.767,20.767,20.767,20.767,20.767,20.767,20.767,20.767,20.767,20.767,41.333,41.333,41.333,41.333
2020,8,8,249,25.8,25.8,25.8,25.8,25.8,25.8,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,20.15,41.1,41.1,41.1,41.1
2020,8,8,250,25.833,25.833,25.833,25.833,25.833,25.833,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,19.533,40.867,40.867,40.867,40.867
2020,8,8,251,25.867,25.867,25.867,25.867,25.867,25.867,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,18.917,40.633,40.633,40.633,40.633
2020,8,8,252,25.9,25.9,25.9,25.9,25.9,25.9,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,18.3,40.4,40.4,40.4,40.4
2020,8,8,253,25.825,25.825,25.825,25.825,25.825,25.825,18.317,18.317,18.317,18.317,18.317,18.317,18.317,18.317,18.317,18.317,40.275,40.275,40.275,40.275
2020,8,8,254,25.75,25.75,25.75,25.75,25.75,25.75,18.333,18.333,18.333,18.333,18.333,18.333,18.333,18.333,18.333,18.333,40.15,40.15,40.15,40.15
2020,8,8,255,25.675,25.675,25.675,25.675,25.675,25.675,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,40.025,40.025,40.025,40.025
2020,8,8,256,25.6,25.6,25.6,25.6,25.6,25.6,18.367,18.367,18.367,18.367,18.367,18.367,18.367,18.367,18.367,18.367,39.9,39.9,39.9,39.9
2020,8,8,257,25.525,25.525,25.525,25.525,25.525,25.525,18.383,18.383,18.383,18.383,18.383,18.383,18.383,18.383,18.383,18.383,39.775,39.775,39.775,39.775
2020,8,8,258,25.45,25.45,25.45,25.45,25.45,25.45,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,18.4,39.65,39.65,39.65,39.65
2020,8,8,259,25.375,25.375,25.375,25.375,25.375,25.375,18.417,18.417,18.417,18.417,18.417,18.417,18.417,18.417,18.417,18.417,39.525,39.525,39.525,39.525
2020,8,8,260,25.3,25.3,25.3,25.3,25.3,25.3,18.433,18.433,18.433,18.433,18.433,18.433,18.433,18.433,18.433,18.433,39.4,39.4,39.4,39.4
2020,8,8,261,25.225,25.225,25.225,25.225,25.225,25.225,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,18.45,39.275,39.275,39.275,39.275
2020,8,8,262,25.15,25.15,25.15,25.15,25.15,25.15,18.467,18.467,18.467,18.467,18.467,18.467,18.467,18.467,18.467,18.467,39.15,39.15,39.15,39.15
2020,8,8,263,25.075,25.075,25.075,25.075,25.075,25.075,18.483,18.483,18.483,18.483,18.483,18.483,18.483,18.483,18.483,18.483,39.025,39.025,39.025,39.025
2020,8,8,264,25,25,25,25,25,25,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,38.9,38.9,38.9,38.9
2020,8,8,265,25.042,25.042,25.042,25.042,25.042,25.042,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,38.7,38.7,38.7,38.7
2020,8,8,266,25.083,25.083,25.083,25.083,25.083,25.083,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,38.5,38.5,38.5,38.5
2020,8,8,267,25.125,25.125,25.125,25.125,25.125,25.125,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,38.3,38.3,38.3,38.3
2020,8,8,268,25.167,25.167,25.167,25.167,25.167,25.167,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,15.7,38.1,38.1,38.1,38.1
2020,8,8,269,25.208,25.208,25.208,25.208,25.208,25.208,15,15,15,15,15,15,15,15,15,15,37.9,37.9,37.9,37.9
2020,8,8,270,25.25,25.25,25.25,25.25,25.25,25.25,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,37.7,37.7,37.7,37.7
2020,8,8,271,25.292,25.292,25.292,25.292,25.292,25.292,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,13.6,37.5,37.5,37.5,37.5
2020,8,8,272,25.333,25.333,25.333,25.333,25.333,25.333,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,12.9,37.3,37.3,37.3,37.3
2020,8,8,273,25.375,25.375,25.375,25.375,25.375,25.375,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,37.1,37.1,37.1,37.1
2020,8,8,274,25.417,25.417,25.417,25.417,25.417,25.417,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,36.9,36.9,36.9,36.9
2020,8,8,275,25.458,25.458,25.458,25.458,25.458,25.458,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,36.7,36.7,36.7,36.7
2020,8,8,276,25.5,25.5,25.5,25.5,25.5,25.5,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,10.1,36.5,36.5,36.5,36.5
2020,8,8,277,24.433,24.433,24.433,24.433,24.433,24.433,10.033,10.033,10.033,10.033,10.033,10.033,10.033,10.033,10.033,10.033,35.508,35.508,35.508,35.508
2020,8,8,278,23.367,23.367,23.367,23.367,23.367,23.367,9.967,9.967,9.967,9.967,9.967,9.967,9.967,9.967,9.967,9.967,34.517,34.517,34.517,34.517
2020,8,8,279,22.3,22.3,22.3,22.3,22.3,22.3,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,33.525,33.525,33.525,33.525
2020,8,8,280,21.233,21.233,21.233,21.233,21.233,21.233,9.833,9.833,9.833,9.833,9.833,9.833,9.833,9.833,9.833,9.833,32.533,32.533,32.533,32.533
2020,8,8,281,20.167,20.167,20.167,20.167,20.167,20.167,9.767,9.767,9.767,9.767,9.767,9.767,9.767,9.767,9.767,9.767,31.542,31.542,31.542,31.542
2020,8,8,282,19.1,19.1,19.1,19.1,19.1,19.1,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,9.7,30.55,30.55,30.55,30.55
2020,8,8,283,18.033,18.033,18.033,18.033,18.033,18.033,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,9.633,29.558,29.558,29.558,29.558
2020,8,8,284,16.967,16.967,16.967,16.967,16.967,16.967,9.567,9.567,9.567,9.567,9.567,9.567,9.567,9.567,9.567,9.567,28.567,28.567,28.567,28.567
2020,8,8,285,15.9,15.9,15.9,15.9,15.9,15.9,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,27.575,27.575,27.575,27.575
2020,8,8,286,14.833,14.833,14.833,14.833,14.833,14.833,9.433,9.433,9.433,9.433,9.433,9.433,9.433,9.433,9.433,9.433,26.583,26.583,26.583,26.583
2020,8,8,287,13.767,13.767,13.767,13.767,13.767,13.767,9.367,9.367,9.367,9.367,9.367,9.367,9.367,9.367,9.367,9.367,25.592,25.592,25.592,25.592
2020,8,8,288,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,24.6,24.6,24.6,24.6
2020,8,9,1,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,25.217,25.217,25.217,25.217
2020,8,9,2,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,25.833,25.833,25.833,25.833
2020,8,9,3,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,26.45,26.45,26.45,26.45
2020,8,9,4,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,27.067,27.067,27.067,27.067
2020,8,9,5,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,27.683,27.683,27.683,27.683
2020,8,9,6,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,28.3,28.3,28.3,28.3
2020,8,9,7,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,28.917,28.917,28.917,28.917
2020,8,9,8,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,29.533,29.533,29.533,29.533
2020,8,9,9,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.15,30.15,30.15,30.15
2020,8,9,10,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.767,30.767,30.767,30.767
2020,8,9,11,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.383,31.383,31.383,31.383
2020,8,9,12,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,32,32,32,32
2020,8,9,13,12.742,12.742,12.742,12.742,12.742,12.742,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,31.933,31.933,31.933,31.933
2020,8,9,14,12.783,12.783,12.783,12.783,12.783,12.783,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,31.867,31.867,31.867,31.867
2020,8,9,15,12.825,12.825,12.825,12.825,12.825,12.825,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,31.8,31.8,31.8,31.8
2020,8,9,16,12.867,12.867,12.867,12.867,12.867,12.867,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,31.733,31.733,31.733,31.733
2020,8,9,17,12.908,12.908,12.908,12.908,12.908,12.908,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,31.667,31.667,31.667,31.667
2020,8,9,18,12.95,12.95,12.95,12.95,12.95,12.95,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,31.6,31.6,31.6,31.6
2020,8,9,19,12.992,12.992,12.992,12.992,12.992,12.992,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,31.533,31.533,31.533,31.533
2020,8,9,20,13.033,13.033,13.033,13.033,13.033,13.033,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,31.467,31.467,31.467,31.467
2020,8,9,21,13.075,13.075,13.075,13.075,13.075,13.075,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,31.4,31.4,31.4,31.4
2020,8,9,22,13.117,13.117,13.117,13.117,13.117,13.117,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,31.333,31.333,31.333,31.333
2020,8,9,23,13.158,13.158,13.158,13.158,13.158,13.158,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,31.267,31.267,31.267,31.267
2020,8,9,24,13.2,13.2,13.2,13.2,13.2,13.2,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,31.2,31.2,31.2,31.2
2020,8,9,25,13.158,13.158,13.158,13.158,13.158,13.158,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,9.117,31.167,31.167,31.167,31.167
2020,8,9,26,13.117,13.117,13.117,13.117,13.117,13.117,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,9.133,31.133,31.133,31.133,31.133
2020,8,9,27,13.075,13.075,13.075,13.075,13.075,13.075,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,9.15,31.1,31.1,31.1,31.1
2020,8,9,28,13.033,13.033,13.033,13.033,13.033,13.033,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,9.167,31.067,31.067,31.067,31.067
2020,8,9,29,12.992,12.992,12.992,12.992,12.992,12.992,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,9.183,31.033,31.033,31.033,31.033
2020,8,9,30,12.95,12.95,12.95,12.95,12.95,12.95,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,9.2,31,31,31,31
2020,8,9,31,12.908,12.908,12.908,12.908,12.908,12.908,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,9.217,30.967,30.967,30.967,30.967
2020,8,9,32,12.867,12.867,12.867,12.867,12.867,12.867,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,9.233,30.933,30.933,30.933,30.933
2020,8,9,33,12.825,12.825,12.825,12.825,12.825,12.825,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,30.9,30.9,30.9,30.9
2020,8,9,34,12.783,12.783,12.783,12.783,12.783,12.783,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,9.267,30.867,30.867,30.867,30.867
2020,8,9,35,12.742,12.742,12.742,12.742,12.742,12.742,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,9.283,30.833,30.833,30.833,30.833
2020,8,9,36,12.7,12.7,12.7,12.7,12.7,12.7,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.8,30.8,30.8,30.8
2020,8,9,37,12.742,12.742,12.742,12.742,12.742,12.742,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.767,30.767,30.767,30.767
2020,8,9,38,12.783,12.783,12.783,12.783,12.783,12.783,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.733,30.733,30.733,30.733
2020,8,9,39,12.825,12.825,12.825,12.825,12.825,12.825,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.7,30.7,30.7,30.7
2020,8,9,40,12.867,12.867,12.867,12.867,12.867,12.867,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.667,30.667,30.667,30.667
2020,8,9,41,12.908,12.908,12.908,12.908,12.908,12.908,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.633,30.633,30.633,30.633
2020,8,9,42,12.95,12.95,12.95,12.95,12.95,12.95,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.6,30.6,30.6,30.6
2020,8,9,43,12.992,12.992,12.992,12.992,12.992,12.992,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.567,30.567,30.567,30.567
2020,8,9,44,13.033,13.033,13.033,13.033,13.033,13.033,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.533,30.533,30.533,30.533
2020,8,9,45,13.075,13.075,13.075,13.075,13.075,13.075,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.5,30.5,30.5,30.5
2020,8,9,46,13.117,13.117,13.117,13.117,13.117,13.117,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.467,30.467,30.467,30.467
2020,8,9,47,13.158,13.158,13.158,13.158,13.158,13.158,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.433,30.433,30.433,30.433
2020,8,9,48,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.4,30.4,30.4,30.4
2020,8,9,49,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.542,30.542,30.542,30.542
2020,8,9,50,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.683,30.683,30.683,30.683
2020,8,9,51,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.825,30.825,30.825,30.825
2020,8,9,52,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,30.967,30.967,30.967,30.967
2020,8,9,53,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.108,31.108,31.108,31.108
2020,8,9,54,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.25,31.25,31.25,31.25
2020,8,9,55,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.392,31.392,31.392,31.392
2020,8,9,56,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.533,31.533,31.533,31.533
2020,8,9,57,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.675,31.675,31.675,31.675
2020,8,9,58,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.817,31.817,31.817,31.817
2020,8,9,59,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,31.958,31.958,31.958,31.958
2020,8,9,60,13.2,13.2,13.2,13.2,13.2,13.2,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,32.1,32.1,32.1,32.1
2020,8,9,61,13.2,13.2,13.2,13.2,13.2,13.2,9.983,9.983,9.983,9.983,9.983,9.983,9.983,9.983,9.983,9.983,32.1,32.1,32.1,32.1
2020,8,9,62,13.2,13.2,13.2,13.2,13.2,13.2,10.667,10.667,10.667,10.667,10.667,10.667,10.667,10.667,10.667,10.667,32.1,32.1,32.1,32.1
2020,8,9,63,13.2,13.2,13.2,13.2,13.2,13.2,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,11.35,32.1,32.1,32.1,32.1
2020,8,9,64,13.2,13.2,13.2,13.2,13.2,13.2,12.033,12.033,12.033,12.033,12.033,12.033,12.033,12.033,12.033,12.033,32.1,32.1,32.1,32.1
2020,8,9,65,13.2,13.2,13.2,13.2,13.2,13.2,12.717,12.717,12.717,12.717,12.717,12.717,12.717,12.717,12.717,12.717,32.1,32.1,32.1,32.1
2020,8,9,66,13.2,13.2,13.2,13.2,13.2,13.2,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,13.4,32.1,32.1,32.1,32.1
2020,8,9,67,13.2,13.2,13.2,13.2,13.2,13.2,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,14.083,32.1,32.1,32.1,32.1
2020,8,9,68,13.2,13.2,13.2,13.2,13.2,13.2,14.767,14.767,14.767,14.767,14.767,14.767,14.767,14.767,14.767,14.767,32.1,32.1,32.1,32.1
2020,8,9,69,13.2,13.2,13.2,13.2,13.2,13.2,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,15.45,32.1,32.1,32.1,32.1
